,Fixed telephone subscriptions,Urban population,Rural population,"Population ages 65 and above, male","Population ages 65 and above, total","Population ages 65 and above, female","Population ages 15-64, total","Population ages 15-64, male","Population ages 15-64, female","Population ages 0-14, male","Population ages 0-14, total","Population ages 0-14, female","Agriculture, forestry, and fishing, value added (current US$)","Industry (including construction), value added (current US$)","Manufacturing, value added (current US$)","Services, value added (current US$)",Mobile cellular subscriptions,Fixed broadband subscriptions,"Air transport, registered carrier departures worldwide",Country
1979,392000.0,18690922.0,23941536.0,725039.0,1797629.0,1072590.0,23251916.0,11546612.0,11705303.0,9111023.0,17582912.0,8471890.0,3614285600.0,6258428400.0,2357142800.0,7366857000.0,0.0,,21300.0,"Egypt, Arab Rep."
1980,,19187242.0,24561314.0,743632.0,1846330.0,1102698.0,23855816.0,11852521.0,12003295.0,9349096.0,18046410.0,8697313.0,3593274000.0,7235291600.0,2677777700.0,8843828000.0,0.0,,25700.0,"Egypt, Arab Rep."
1981,430000.0,19699240.0,25200334.0,763078.0,1894853.0,1131775.0,24484736.0,12174736.0,12310001.0,9591609.0,18519984.0,8928375.0,4785946000.0,6924459500.0,2820000000.0,9227567000.0,0.0,,27600.0,"Egypt, Arab Rep."
1982,477407.0,20228308.0,25860340.0,782771.0,1943067.0,1160297.0,25136336.0,12510880.0,12625457.0,9841273.0,19009244.0,9167970.0,4991379500.0,8309113300.0,3369458200.0,13209359000.0,0.0,,28100.0,"Egypt, Arab Rep."
1983,583377.0,20791100.0,26562564.0,803135.0,1993713.0,1190578.0,25825704.0,12870682.0,12955024.0,10108444.0,19534246.0,9425803.0,5897555500.0,8852153000.0,3802095400.0,14833528000.0,0.0,,29700.0,"Egypt, Arab Rep."
1984,640610.0,21379668.0,27296776.0,824805.0,2046839.0,1222034.0,26542088.0,13247683.0,13294404.0,10389150.0,20087518.0,9698367.0,6151365000.0,9772092000.0,4353902600.0,16413674000.0,0.0,,29900.0,"Egypt, Arab Rep."
1985,892512.0,21984748.0,28051094.0,847693.0,2101830.0,1254137.0,27272716.0,13633547.0,13639168.0,10678294.0,20661298.0,9983003.0,6679929000.0,11557953000.0,5513559000.0,19075490000.0,0.0,,31500.0,"Egypt, Arab Rep."
1986,1076450.0,22603044.0,28821270.0,871414.0,2158474.0,1287060.0,28014168.0,14025085.0,13989083.0,10973877.0,21251670.0,10277793.0,7173994500.0,11504210000.0,5941066000.0,20080450000.0,0.0,,29800.0,"Egypt, Arab Rep."
1987,1118000.0,23185186.0,29656132.0,896656.0,2218188.0,1321531.0,28774054.0,14426308.0,14347746.0,11273072.0,21849076.0,10576004.0,7942655000.0,10494894000.0,6391987000.0,20317362000.0,2627.0,,30900.0,"Egypt, Arab Rep."
1988,1200623.0,23752312.0,30546134.0,923751.0,2282768.0,1359017.0,29567104.0,14846398.0,14720705.0,11574673.0,22448576.0,10873902.0,6312322600.0,9601930000.0,5907439000.0,17379330000.0,3021.0,,33800.0,"Egypt, Arab Rep."
1989,1394276.0,24320042.0,31445800.0,952854.0,2351136.0,1398282.0,30392066.0,15284158.0,15107907.0,11864679.0,23022640.0,11157962.0,7432362500.0,10571045000.0,6838599700.0,19775404000.0,3619.0,,35200.0,"Egypt, Arab Rep."
1990,1602067.0,24875776.0,32338852.0,983389.0,2421930.0,1438541.0,31251660.0,15739783.0,15511878.0,12127388.0,23541040.0,11413651.0,7956482600.0,11778824000.0,7295648300.0,21330192000.0,4000.0,,19800.0,"Egypt, Arab Rep."
1991,1816530.0,25404952.0,33206080.0,1014917.0,2495222.0,1480306.0,32117972.0,16193902.0,15924072.0,12359773.0,23997836.0,11638062.0,6350947300.0,12013959000.0,5988700700.0,18195745000.0,4500.0,,25700.0,"Egypt, Arab Rep."
1992,2027680.0,25922508.0,34066630.0,1047112.0,2569002.0,1521891.0,32999828.0,16652773.0,16347056.0,12575886.0,24420310.0,11844424.0,6523636000.0,13147474000.0,6538681300.0,19764690000.0,4913.0,,34100.0,"Egypt, Arab Rep."
1993,2234715.0,26442838.0,34939360.0,1079937.0,2642678.0,1562741.0,33932656.0,17138772.0,16793880.0,12774921.0,24806868.0,12031946.0,7331032600.0,14507803000.0,7328931300.0,22026711000.0,6877.0,,31300.0,"Egypt, Arab Rep."
1994,2456161.0,26959716.0,35816132.0,1113843.0,2718298.0,1604455.0,34925010.0,17655752.0,17269256.0,12943049.0,25132540.0,12189492.0,8155397600.0,15830367000.0,8312574000.0,24343714000.0,7371.0,,38000.0,"Egypt, Arab Rep."
1995,2716213.0,27472420.0,36694490.0,1148566.0,2796396.0,1647831.0,35959070.0,18192892.0,17766178.0,13086647.0,25411440.0,12324793.0,9451489000.0,18195223000.0,9828959000.0,28681804000.0,7368.0,,39000.0,"Egypt, Arab Rep."
1996,3024947.0,27983880.0,37581310.0,1185259.0,2877752.0,1692493.0,37025852.0,18746750.0,18279104.0,13214878.0,25661592.0,12446712.0,10898585000.0,19963443000.0,11183962000.0,32282135000.0,7369.0,,41300.0,"Egypt, Arab Rep."
1997,3452707.0,28578184.0,38415544.0,1224299.0,2962585.0,1738287.0,38143744.0,19328976.0,18814772.0,13329683.0,25887396.0,12557715.0,12354572000.0,22746313000.0,12797345000.0,37768733000.0,65378.0,,41600.0,"Egypt, Arab Rep."
1998,3971518.0,29229184.0,39216824.0,1264157.0,3046765.0,1782608.0,39309296.0,19935588.0,19373708.0,13432122.0,26089948.0,12657827.0,13474616000.0,24299290000.0,14403188000.0,40962044000.0,90786.0,,39500.0,"Egypt, Arab Rep."
1999,4686361.0,29885622.0,40022264.0,1302242.0,3125114.0,1822872.0,40511296.0,20559508.0,19951788.0,13523897.0,26271476.0,12747578.0,14430846000.0,25762607000.0,16285756000.0,43138220000.0,480974.0,,44300.0,"Egypt, Arab Rep."
2000,5483601.0,30544806.0,40826564.0,1335284.0,3194512.0,1859228.0,41746556.0,21196954.0,20549604.0,13605058.0,26430300.0,12825243.0,15512990000.0,30702217000.0,17968912000.0,46450872000.0,1359900.0,,47418.0,"Egypt, Arab Rep."
2001,6694894.0,31212952.0,41641310.0,1364230.0,3257579.0,1893350.0,43018920.0,21850992.0,21167930.0,13680926.0,26577762.0,12896836.0,14842318000.0,29874448000.0,17111321000.0,44917735000.0,2793800.0,,41373.0,"Egypt, Arab Rep."
2002,7794763.0,31906740.0,42487020.0,1391450.0,3317507.0,1926057.0,44354896.0,22542606.0,21812288.0,13752795.0,26721358.0,12968563.0,13116629000.0,27401505000.0,15254315000.0,39159124000.0,4494700.0,50937.0,41858.0,"Egypt, Arab Rep."
2003,8735653.0,32614852.0,43348470.0,1412668.0,3365610.0,1952942.0,45729936.0,23256858.0,22473076.0,13822569.0,26867776.0,13045208.0,12273461000.0,26792730000.0,13892981000.0,36052922000.0,5797530.0,54850.0,42152.0,"Egypt, Arab Rep."
2004,9464147.0,33319914.0,44202510.0,1425668.0,3397700.0,1972032.0,47090940.0,23960920.0,23130020.0,13899791.0,27033788.0,13133996.0,11242208000.0,27312240000.0,13579707000.0,35523863000.0,7643060.0,79217.0,42189.0,"Egypt, Arab Rep."
2005,10396148.0,34023736.0,45051576.0,1433069.0,3420070.0,1987002.0,48413680.0,24641104.0,23772576.0,13997675.0,27241560.0,13243886.0,12527787000.0,30597487000.0,14971864000.0,41152897000.0,13629602.0,140999.0,44730.0,"Egypt, Arab Rep."
2006,10807678.0,34729616.0,45900052.0,1437820.0,3438945.0,2001125.0,49688624.0,25292438.0,24396188.0,14122617.0,27502100.0,13379483.0,14220209000.0,38839615000.0,17164070000.0,48008712000.0,18001106.0,258526.0,47444.0,"Egypt, Arab Rep."
2007,11228849.0,35418196.0,46800560.0,1443418.0,3460565.0,2017148.0,50955600.0,25938812.0,25016790.0,14268397.0,27802588.0,13534192.0,17504922000.0,45738530000.0,20048196000.0,61167514000.0,30093672.0,477432.0,51440.0,"Egypt, Arab Rep."
2008,11852539.0,36101890.0,47742896.0,1453427.0,3491935.0,2038507.0,52207376.0,26576244.0,25631134.0,14436427.0,28145472.0,13709043.0,20564326000.0,58960617000.0,25273235000.0,75984470000.0,41286664.0,769744.0,57510.0,"Egypt, Arab Rep."
2009,10312559.0,36798804.0,48702260.0,1471793.0,3540630.0,2068836.0,53415036.0,27188958.0,26226076.0,14635173.0,28545400.0,13910226.0,24585226000.0,67745735000.0,29859037000.0,88078310000.0,55352230.0,1077489.0,56414.0,"Egypt, Arab Rep."
2010,9618123.0,37535116.0,49717296.0,1501881.0,3613983.0,2112103.0,54599324.0,27790744.0,26808580.0,14883118.0,29039106.0,14155988.0,29214083000.0,78362250000.0,35261340000.0,101242100000.0,70661010.0,1451628.0,104036.125,"Egypt, Arab Rep."
2011,8714286.0,38356024.0,50844030.0,1547939.0,3720714.0,2172775.0,55843736.0,28437096.0,27406642.0,15184081.0,29635604.0,14451522.0,32729655000.0,84842340000.0,37208950000.0,107885090000.0,83425144.0,1845249.0,78726.09,"Egypt, Arab Rep."
2012,8557497.0,39184092.0,52056284.0,1608247.0,3857347.0,2249100.0,57070924.0,29075052.0,27995872.0,15526197.0,30312104.0,14785909.0,31464167000.0,109556930000.0,45120516000.0,144503260000.0,96798800.0,2288773.0,92303.0,"Egypt, Arab Rep."
2013,6820892.0,40052576.0,53325310.0,1673059.0,4003310.0,2330252.0,58304092.0,29702520.0,28601572.0,15909736.0,31070488.0,15160751.0,32519070000.0,115047600000.0,47904230000.0,150853170000.0,99704980.0,2676263.0,100735.5,"Egypt, Arab Rep."
2014,6315915.0,40950796.0,54641530.0,1733982.0,4139901.0,2405918.0,59567000.0,30342548.0,29224450.0,16322402.0,31885424.0,15563023.0,34647503000.0,121903030000.0,51261936000.0,159890540000.0,95316030.0,3067878.0,101725.766,"Egypt, Arab Rep."
2015,6235133.0,41811130.0,55912670.0,1788799.0,4264580.0,2475781.0,60743290.0,30940260.0,29803028.0,16743534.0,32715928.0,15972395.0,37528236000.0,120647655000.0,54995810000.0,175126020000.0,94016150.0,3826410.0,108206.0,"Egypt, Arab Rep."
2016,6118250.0,42639710.0,57144320.0,1844259.0,4395019.0,2550760.0,61930650.0,31545168.0,30385480.0,17120304.0,33458364.0,16338059.0,39126122000.0,107897130000.0,55987593000.0,181125150000.0,97791440.0,4469164.0,115856.0,"Egypt, Arab Rep."
2017,6604849.0,43469156.0,58320228.0,1907768.0,4545790.0,2638022.0,63148640.0,32162846.0,30985794.0,17444908.0,34094956.0,16650049.0,27074687000.0,79561925000.0,38762890000.0,125506675000.0,102958190.0,5233872.0,105464.0,"Egypt, Arab Rep."
2018,7865286.0,44301456.0,59439308.0,1979136.0,4712658.0,2733523.0,64340136.0,32761610.0,31578528.0,17750014.0,34687972.0,16937956.0,28030284000.0,87308130000.0,40437250000.0,128606446000.0,93784500.0,6624421.0,105097.0,"Egypt, Arab Rep."
2019,8760436.0,45130856.0,60487812.0,2056287.0,4887657.0,2831370.0,65512640.0,33348172.0,32164468.0,18024944.0,35218376.0,17193432.0,33487331000.0,107967850000.0,48228348000.0,152970050000.0,95340264.0,7598941.0,111785.0,"Egypt, Arab Rep."
2020,9858331.0,45976810.0,61488330.0,2132675.0,5060221.0,2927545.0,66715544.0,33955010.0,32760532.0,18269716.0,35689370.0,17419654.0,42250998000.0,116914250000.0,59819586000.0,189056630000.0,95357420.0,9361646.0,45340.336,"Egypt, Arab Rep."
2021,11030900.0,46831956.0,62430224.0,2200900.0,5216772.0,3015872.0,67933200.0,34570276.0,33362920.0,18489112.0,36112210.0,17623098.0,47816176000.0,124440625000.0,62637646000.0,211083280000.0,103449736.0,10861195.0,,"Egypt, Arab Rep."
1960,,1065983.0,1713344.0,41724.0,90654.0,48930.0,1419338.0,694691.0,724647.0,637948.0,1269335.0,631387.0,,,,,0.0,,,El Salvador
1961,,1101447.0,1757449.0,42175.0,91872.0,49696.0,1456269.0,713016.0,743253.0,658808.0,1310755.0,651948.0,,,,,,,,El Salvador
1962,,1134821.0,1803000.0,43127.0,94025.0,50898.0,1492775.0,731768.0,761007.0,679446.0,1351021.0,671575.0,,,,,,,,El Salvador
1963,,1167635.0,1847250.0,44579.0,97082.0,52504.0,1528011.0,750322.0,777690.0,699969.0,1389792.0,689824.0,,,,,,,,El Salvador
1964,,1201855.0,1893315.0,46136.0,100293.0,54157.0,1565369.0,769730.0,795640.0,721356.0,1429508.0,708152.0,,,,,,,,El Salvador
1965,12200.0,1237813.0,1941693.0,47775.0,103616.0,55841.0,1605673.0,790500.0,815173.0,743411.0,1470217.0,726806.0,363160000.0,203120000.0,166200000.0,311440000.0,0.0,,,El Salvador
1966,12200.0,1274988.0,1991448.0,49476.0,107034.0,57559.0,1646432.0,811374.0,835058.0,766665.0,1512969.0,746305.0,359600000.0,230920000.0,187160000.0,339000000.0,,,,El Salvador
1967,12200.0,1312793.0,2041818.0,51206.0,110490.0,59284.0,1686685.0,831837.0,854848.0,790861.0,1557436.0,766575.0,375880000.0,240640000.0,199280000.0,359680000.0,,,,El Salvador
1968,12200.0,1350994.0,2092257.0,52897.0,113843.0,60946.0,1726889.0,852067.0,874822.0,815348.0,1602519.0,787171.0,377640100.0,248680000.0,211400000.0,383440000.0,,,,El Salvador
1969,12200.0,1388973.0,2141985.0,54485.0,116949.0,62464.0,1767003.0,872088.0,894916.0,839485.0,1647005.0,807520.0,380400000.0,262560000.0,220000000.0,406440000.0,,,,El Salvador
1970,28700.0,1427333.0,2191757.0,54905.0,118032.0,63127.0,1812663.0,894296.0,918367.0,861195.0,1688395.0,827200.0,458160000.0,274880000.0,228720000.0,399880000.0,0.0,,8800.0,El Salvador
1971,28700.0,1466295.0,2241715.0,54382.0,117560.0,63178.0,1864052.0,919103.0,944949.0,880211.0,1726399.0,846188.0,464920000.0,294240000.0,244080000.0,426960000.0,,,9400.0,El Salvador
1972,28700.0,1520877.0,2277232.0,54145.0,117640.0,63495.0,1917601.0,945485.0,972115.0,897992.0,1762869.0,864877.0,480960000.0,323280000.0,262000000.0,459480000.0,,,8700.0,El Salvador
1973,28700.0,1577382.0,2313257.0,54115.0,118130.0,64014.0,1974504.0,974046.0,1000458.0,914642.0,1798005.0,883363.0,574440000.0,350160000.0,285800000.0,517720000.0,,,8800.0,El Salvador
1974,28700.0,1635293.0,2348756.0,54241.0,118936.0,64695.0,2033536.0,1003963.0,1029573.0,930260.0,1831577.0,901317.0,621200000.0,418680000.0,331600000.0,626000000.0,,,9000.0,El Salvador
1975,48100.0,1693931.0,2382820.0,54497.0,120041.0,65545.0,2093358.0,1034189.0,1059170.0,944880.0,1863351.0,918472.0,665720100.0,499600000.0,377400000.0,718800000.0,0.0,,9200.0,El Salvador
1976,55000.0,1752511.0,2414379.0,54858.0,121432.0,66574.0,2152808.0,1063772.0,1089035.0,958279.0,1892650.0,934371.0,915800100.0,558720000.0,430560000.0,853760000.0,0.0,,9500.0,El Salvador
1977,62000.0,1811864.0,2444835.0,55299.0,123077.0,67778.0,2213419.0,1093157.0,1120262.0,970889.0,1920202.0,949313.0,1265080000.0,673760000.0,489200000.0,1002800000.0,0.0,,12000.0,El Salvador
1978,64162.0,1872264.0,2474258.0,55797.0,124956.0,69159.0,2275260.0,1122139.0,1153122.0,982854.0,1946305.0,963452.0,1158480000.0,782760000.0,566400000.0,1186719900.0,0.0,,11900.0,El Salvador
1979,67095.0,1932185.0,2500856.0,56330.0,127013.0,70683.0,2335616.0,1149132.0,1186484.0,993899.0,1970412.0,976513.0,1347439900.0,819280000.0,615920000.0,1296920000.0,0.0,,8700.0,El Salvador
1980,68833.0,1988420.0,2520572.0,56593.0,128583.0,71990.0,2389721.0,1171027.0,1218693.0,1003143.0,1990688.0,987545.0,1356599900.0,784320000.0,589440000.0,1433040000.0,0.0,,8100.0,El Salvador
1981,72690.0,2029477.0,2519696.0,56338.0,129290.0,72952.0,2421113.0,1178765.0,1242348.0,1006426.0,1998770.0,992344.0,1182040200.0,772640000.0,586440000.0,1482520000.0,0.0,,8100.0,El Salvador
1982,79603.0,2075799.0,2524105.0,56457.0,130831.0,74375.0,2456580.0,1188547.0,1268033.0,1012803.0,2012493.0,999690.0,1107915300.0,753243200.0,563474800.0,1538030800.0,0.0,,9000.0,El Salvador
1983,80448.0,2140464.0,2549216.0,57299.0,133800.0,76500.0,2514639.0,1210870.0,1303769.0,1026996.0,2041241.0,1014245.0,1093298000.0,783617100.0,581808600.0,1629432700.0,0.0,,8300.0,El Salvador
1984,86257.0,2207472.0,2574747.0,58388.0,137244.0,78857.0,2575885.0,1235469.0,1340417.0,1040911.0,2069090.0,1028179.0,1059769000.0,826171700.0,624983500.0,1775742700.0,0.0,,9200.0,El Salvador
1985,90496.0,2276324.0,2600433.0,59734.0,141102.0,81368.0,2639482.0,1262758.0,1376724.0,1054690.0,2096173.0,1041483.0,1022747900.0,887648800.0,677847100.0,1889971800.0,0.0,,9400.0,El Salvador
1986,91122.0,2345963.0,2624825.0,61311.0,145403.0,84092.0,2703648.0,1291112.0,1412536.0,1067893.0,2121737.0,1053844.0,1034526300.0,855894700.0,660526300.0,1881242100.0,0.0,,9700.0,El Salvador
1987,98107.0,2417764.0,2649436.0,63092.0,150150.0,87057.0,2769959.0,1321009.0,1448950.0,1081061.0,2147092.0,1066030.0,821436800.0,1012681900.0,785172400.0,2123927000.0,0.0,,9500.0,El Salvador
1988,105672.0,2493910.0,2676530.0,65272.0,155796.0,90524.0,2835044.0,1350819.0,1484225.0,1097959.0,2179600.0,1081642.0,878835500.0,1063373300.0,832208900.0,2247671300.0,0.0,,9400.0,El Salvador
1989,119867.0,2569738.0,2701087.0,67673.0,162120.0,94446.0,2892252.0,1375732.0,1516520.0,1117126.0,2216454.0,1099328.0,800553800.0,1159307600.0,911292300.0,2412353800.0,0.0,,9600.0,El Salvador
1990,124969.0,2644624.0,2722555.0,70165.0,168687.0,98523.0,2947123.0,1399269.0,1547854.0,1135312.0,2251369.0,1116056.0,771465660.0,1122851000.0,901682560.0,2633267700.0,0.0,,10700.0,El Salvador
1991,129964.0,2719285.0,2741785.0,72969.0,175748.0,102779.0,3001360.0,1423817.0,1577543.0,1152290.0,2283962.0,1131672.0,829470500.0,1208032600.0,987234100.0,2871965200.0,0.0,,12400.0,El Salvador
1992,164949.0,2793592.0,2758614.0,76034.0,183273.0,107238.0,3054768.0,1448352.0,1606415.0,1168029.0,2314166.0,1146136.0,753709100.0,1450129800.0,1143333500.0,3193464300.0,0.0,,14600.0,El Salvador
1993,173503.0,2895285.0,2735702.0,80081.0,192748.0,112667.0,3114472.0,1476048.0,1638424.0,1172730.0,2323767.0,1151037.0,850318800.0,1754705400.0,1368868600.0,3573983700.0,1632.0,,15500.0,El Salvador
1994,235730.0,3000459.0,2692579.0,85178.0,204327.0,119149.0,3176954.0,1504838.0,1672117.0,1166150.0,2311757.0,1145606.0,956988100.0,2010712600.0,1532770600.0,4121515800.0,4868.0,,18800.0,El Salvador
1995,284777.0,3103336.0,2644859.0,90709.0,216755.0,126047.0,3235743.0,1531367.0,1704377.0,1158021.0,2295696.0,1137675.0,1028600500.0,2273575000.0,1709461400.0,4845237000.0,13475.0,,20000.0,El Salvador
1996,325259.0,3203963.0,2593177.0,96723.0,230143.0,133419.0,3290289.0,1555427.0,1734861.0,1148893.0,2276708.0,1127814.0,1040148000.0,2436677400.0,1788514200.0,5299138600.0,23270.0,,20900.0,El Salvador
1997,360410.0,3303252.0,2539386.0,103167.0,244371.0,141204.0,3340402.0,1577004.0,1763398.0,1140351.0,2257865.0,1117514.0,1115653900.0,2577611000.0,1884220700.0,5747359000.0,40163.0,,19100.0,El Salvador
1998,386659.0,3401578.0,2483505.0,109934.0,259208.0,149274.0,3384766.0,1595485.0,1789281.0,1133328.0,2241109.0,1107781.0,1035504100.0,2863562200.0,2038585600.0,6224166400.0,137114.0,,19400.0,El Salvador
1999,495340.0,3456982.0,2466870.0,116982.0,274552.0,157570.0,3422701.0,1610525.0,1812176.0,1127791.0,2226598.0,1098808.0,895257900.0,3032532000.0,2185618700.0,6531720000.0,511365.0,,32000.0,El Salvador
2000,625285.0,3510261.0,2448221.0,124307.0,290403.0,166096.0,3454333.0,1622155.0,1832178.0,1123345.0,2213746.0,1090401.0,845307500.0,3167520000.0,2301934300.0,6902896600.0,743628.0,,37098.0,El Salvador
2001,649879.0,3560761.0,2427334.0,131833.0,306585.0,174752.0,3480801.0,1630974.0,1849827.0,1118982.0,2200708.0,1081725.0,821270700.0,3325857800.0,2364184800.0,7176245000.0,857782.0,,26059.0,El Salvador
2002,667699.0,3607607.0,2403668.0,139461.0,322891.0,183430.0,3504062.0,1638016.0,1866045.0,1112985.0,2184322.0,1071337.0,737433800.0,3454175000.0,2391013000.0,7485460500.0,888818.0,,19407.0,El Salvador
2003,752645.0,3649920.0,2376929.0,147167.0,339314.0,192147.0,3524536.0,1643552.0,1880984.0,1104359.0,2163000.0,1058640.0,726877400.0,3569564200.0,2396680000.0,7843790300.0,1149790.0,19601.0,22063.0,El Salvador
2004,887816.0,3688208.0,2347447.0,154931.0,355836.0,200904.0,3541896.0,1647531.0,1894365.0,1093547.0,2137923.0,1044376.0,786147000.0,3514089700.0,2409745000.0,8302852000.0,1832579.0,29321.0,23660.0,El Salvador
2005,971455.0,3722193.0,2315624.0,162813.0,372566.0,209753.0,3555680.0,1649797.0,1905883.0,1080731.0,2109571.0,1028841.0,907110000.0,3596790000.0,2443650000.0,8897830000.0,2411753.0,42314.0,23964.0,El Salvador
2006,1036777.0,3752635.0,2281801.0,170872.0,389641.0,218770.0,3566419.0,1650719.0,1915700.0,1066124.0,2078375.0,1012251.0,967380000.0,3915460000.0,2616070000.0,9645080000.0,3851611.0,61484.0,24879.0,El Salvador
2007,1080083.0,3794143.0,2249988.0,176105.0,401658.0,225553.0,3593992.0,1662149.0,1931844.0,1051884.0,2048481.0,996597.0,1189650000.0,4171610000.0,2760380000.0,10108210000.0,6137381.0,89761.0,22465.0,El Salvador
2008,1077179.0,3864044.0,2204055.0,178378.0,408469.0,230091.0,3641402.0,1685615.0,1955787.0,1037251.0,2018227.0,980976.0,1275290000.0,4655240000.0,3033330000.0,10561890000.0,6950703.0,123469.0,21056.0,El Salvador
2009,1099128.0,3933080.0,2158108.0,180566.0,415309.0,234742.0,3692125.0,1711028.0,1981097.0,1020401.0,1983754.0,963352.0,1173780000.0,4395130000.0,2847750000.0,10733950000.0,7566245.0,149406.0,19339.0,El Salvador
2010,1000901.0,4001758.0,2112276.0,182797.0,422333.0,239537.0,3744571.0,1737473.0,2007098.0,1002405.0,1947130.0,944724.0,1287980000.0,4662880000.0,2977670000.0,10977020000.0,7700336.0,175274.0,20961.277,El Salvador
2011,1029742.0,4070597.0,2066752.0,185009.0,429350.0,244341.0,3797858.0,1764472.0,2033386.0,984076.0,1910141.0,926065.0,1486840000.0,5313420000.0,3295460000.0,11731900000.0,8316150.0,206000.0,24699.0,El Salvador
2012,1059000.0,4139585.0,2021704.0,187006.0,435988.0,248982.0,3851996.0,1792093.0,2059903.0,965608.0,1873305.0,907697.0,1393170000.0,5686440000.0,3458870000.0,12477530000.0,8649000.0,242100.0,26622.0,El Salvador
2013,960535.0,4208463.0,1977179.0,188847.0,442494.0,253647.0,3906648.0,1820168.0,2086480.0,946933.0,1836500.0,889567.0,1234420000.0,5744400000.0,3513560000.0,13094830000.0,8991899.0,284428.0,29114.0,El Salvador
2014,953773.0,4276749.0,1932777.0,190746.0,449469.0,258723.0,3959142.0,1847277.0,2111866.0,928732.0,1800914.0,872182.0,1325530000.0,5877360000.0,3632180000.0,13424840000.0,9193342.0,318915.0,31662.0,El Salvador
2015,944266.0,4343053.0,1888013.0,193152.0,457925.0,264773.0,4005563.0,1871353.0,2134210.0,911571.0,1767577.0,856007.0,1296080000.0,5927280000.0,3840940000.0,14066000000.0,9334132.0,353001.0,28671.0,El Salvador
2016,941184.0,4406672.0,1843838.0,196492.0,468740.0,272247.0,4045704.0,1892211.0,2153493.0,895192.0,1736066.0,840873.0,1386690000.0,6007900000.0,3939740000.0,14595290000.0,9637259.0,395307.0,28670.0,El Salvador
2017,928433.0,4466558.0,1800096.0,200566.0,481445.0,280879.0,4078172.0,1909163.0,2169009.0,879962.0,1707037.0,827075.0,1347130000.0,6287630000.0,4017810000.0,15016510000.0,9478044.0,451263.0,27995.0,El Salvador
2018,923029.0,4520410.0,1755932.0,204522.0,494206.0,289685.0,4100740.0,1921317.0,2179424.0,866440.0,1681395.0,814956.0,1335590000.0,6524860000.0,4082110000.0,15641490000.0,9433495.0,492265.0,27601.0,El Salvador
2019,893630.0,4568607.0,1711610.0,206940.0,503948.0,297007.0,4117165.0,1930954.0,2186211.0,854645.0,1659105.0,804460.0,1383420000.0,6813870000.0,4182350000.0,16119460000.0,10396786.0,525088.0,26305.0,El Salvador
